nature,intent,drug,sex,state,age_group,n,year,pop,rate_ht,rate_ht_lcl,rate_ht_ucl,rate_m,rate_m_lcl,rate_m_ucl
Underlying,All,Other Opioids NEC,All,AUS,55-64,1,2013,2634301,0.03796073417578325,9.600105225325291e-4,0.2115036697602917,0.3796073417578325,0.00960010522532529,2.115036697602917
Underlying,All,Other Opioids NEC,All,AUS,65-74,1,2013,1859229,0.053785735915263796,0.0013602179610569564,0.29967493447725174,0.537857359152638,0.013602179610569564,2.9967493447725175
Underlying,All,Other Opioids NEC,All,AUS,75-84,2,2013,1034415,0.19334599749616932,0.023414552111032595,0.6984327373113762,1.9334599749616932,0.23414552111032594,6.9843273731137625
Underlying,All,Other Opioids NEC,All,AUS,15-54,33,2013,12801459,0.25778311675255144,0.17744603626121236,0.3620234601219916,2.5778311675255146,1.7744603626121236,3.620234601219916
Underlying,All,Other Opioids NEC,All,AUS,15-64,37,2013,15435760,0.2397031309115975,0.16877311941801415,0.3303991956007055,2.397031309115975,1.6877311941801416,3.303991956007055
Underlying,All,Other Opioids NEC,All,AUS,Allages,41,2013,23145901,0.17713719591214014,0.12711670911961986,0.24030660746641233,1.7713719591214014,1.2711670911961988,2.4030660746641233
Underlying,All,Other Opioids NEC,All,AUS,15-24,3,2014,3141184,0.09550538905075284,0.019695478452686446,0.2791073871660413,0.9550538905075284,0.19695478452686446,2.7910738716604127
Underlying,All,Other Opioids NEC,All,AUS,25-34,4,2014,3467570,0.11535455664918084,0.03143091999362938,0.29535348243356085,1.1535455664918084,0.3143091999362938,2.9535348243356085
Underlying,All,Other Opioids NEC,All,AUS,35-44,14,2014,3221600,0.43456667494412715,0.2375817542853255,0.7291288866848292,4.345666749441271,2.375817542853255,7.2912888668482925
Underlying,All,Other Opioids NEC,All,AUS,45-54,9,2014,3104578,0.2898944719701035,0.13255846487442896,0.5503100443570585,2.898944719701035,1.3255846487442895,5.5031004435705855
Underlying,All,Other Opioids NEC,All,AUS,55-64,1,2014,2683589,0.03726353029469118,9.423785384117926e-4,0.20761909843616375,0.3726353029469118,0.009423785384117925,2.0761909843616375
Underlying,All,Other Opioids NEC,All,AUS,65-74,0,2014,1933242,0,0,0.19081314188149498,0,0,1.9081314188149499
Underlying,All,Other Opioids NEC,All,AUS,75-84,2,2014,1056839,0.18924358393284124,0.02291774236372218,0.683613398035034,1.8924358393284124,0.2291774236372218,6.83613398035034
Underlying,All,Other Opioids NEC,All,AUS,15-54,27,2014,12934932,0.20873708497269255,0.1375590530404023,0.30370165916754427,2.0873708497269257,1.375590530404023,3.037016591675443
Underlying,All,Other Opioids NEC,All,AUS,15-64,30,2014,15618521,0.19207964697809735,0.1295952647547213,0.2742055459695313,1.9207964697809734,1.295952647547213,2.7420554596953126
Underlying,All,Other Opioids NEC,All,AUS,Allages,32,2014,23504138,0.13614623944090187,0.09312392579381869,0.1921979698393885,1.3614623944090187,0.9312392579381868,1.921979698393885
Underlying,All,Other Opioids NEC,All,AUS,15-24,0,2015,3154845,0,0,0.11692744969634487,0,0,1.1692744969634488
Underlying,All,Other Opioids NEC,All,AUS,25-34,2,2015,3547607,0.0563760303776602,0.006827239861104621,0.20364975600903576,0.563760303776602,0.06827239861104621,2.0364975600903574
Underlying,All,Other Opioids NEC,All,AUS,35-44,2,2015,3231643,0.06188802414128046,0.00749475233555618,0.22356098738813268,0.6188802414128046,0.0749475233555618,2.2356098738813266
Underlying,All,Other Opioids NEC,All,AUS,45-54,6,2015,3125999,0.19193864105522745,0.0704379976082267,0.4177697595624171,1.9193864105522747,0.7043799760822669,4.177697595624171
Underlying,All,Other Opioids NEC,All,AUS,55-64,2,2015,2731562,0.07321818066000332,0.008866854906435871,0.2644894386310643,0.7321818066000332,0.08866854906435871,2.644894386310643
Underlying,All,Other Opioids NEC,All,AUS,65-74,0,2015,2007971,0,0,0.18371180661337494,0,0,1.8371180661337494
Underlying,All,Other Opioids NEC,All,AUS,75-84,0,2015,1080275,0,0,0.34147599457292366,0,0,3.4147599457292364
Underlying,All,Other Opioids NEC,All,AUS,15-54,11,2015,13060094,0.08422604002697072,0.04204527527952424,0.15070343715209966,0.8422604002697072,0.42045275279524236,1.5070343715209966
Underlying,All,Other Opioids NEC,All,AUS,15-64,15,2015,15791656,0.09498687154786047,0.05316342669894073,0.15666640431028364,0.9498687154786046,0.5316342669894073,1.5666640431028365
Underlying,All,Other Opioids NEC,All,AUS,Allages,15,2015,23850784,0.0628910144001975,0.03519962053284654,0.10372916729382634,0.628910144001975,0.3519962053284654,1.0372916729382633
Underlying,All,Other Opioids NEC,All,AUS,15-24,0,2016,3172488,0,0,0.11627718687581014,0,0,1.1627718687581015
Underlying,All,Other Opioids NEC,All,AUS,25-34,1,2016,3614747,0.027664453418178366,6.996220425711575e-4,0.1541364661906369,0.27664453418178364,0.006996220425711575,1.541364661906369
Underlying,All,Other Opioids NEC,All,AUS,35-44,2,2016,3236348,0.06179805138384377,0.007483856470915299,0.22323597461272623,0.6179805138384377,0.07483856470915298,2.2323597461272624
Underlying,All,Other Opioids NEC,All,AUS,45-54,3,2016,3157138,0.09502277062326703,0.019595951075918574,0.2776969707525532,0.9502277062326703,0.19595951075918575,2.7769697075255317
Underlying,All,Other Opioids NEC,All,AUS,55-64,4,2016,2783662,0.14369560672236786,0.03915307075439096,0.36791782733756556,1.4369560672236785,0.39153070754390956,3.6791782733756557
Underlying,All,Other Opioids NEC,All,AUS,65-74,4,2016,2084469,0.1918953939828321,0.05228617707546116,0.49132842708725455,1.9189539398283209,0.5228617707546116,4.913284270872546
Underlying,All,Other Opioids NEC,All,AUS,75-84,0,2016,1106311,0,0,0.3334396747725234,0,0,3.334396747725234
Underlying,All,Other Opioids NEC,All,AUS,15-54,5,2016,13180721,0.03793419191560158,0.012317123343239622,0.08852567298937902,0.3793419191560158,0.12317123343239622,0.8852567298937902
Underlying,All,Other Opioids NEC,All,AUS,15-64,8,2016,15964383,0.05011155144548963,0.02163460637041877,0.09873973269880446,0.5011155144548963,0.21634606370418769,0.9873973269880445
Underlying,All,Other Opioids NEC,All,AUS,Allages,10,2016,24210809,0.041303865558561054,0.019806808550680687,0.07595928917006257,0.41303865558561054,0.19806808550680688,0.7595928917006257
Underlying,Accidental,Opioids,Male,AUS,15-64,547,1997,6175835,8.857101914154118,8.130312440466849,9.631430252673459,88.57101914154117,81.3031244046685,96.3143025267346
Underlying,Accidental,Opioids,Male,AUS,Allages,552,1997,9156177,6.0287170071089715,5.53621472317867,6.553282743723525,60.28717007108972,55.3621472317867,65.53282743723526
Underlying,Accidental,Opioids,Male,AUS,15-64,767,1998,6237716,12.296167379213802,11.441247560950334,13.19805137778864,122.96167379213801,114.41247560950333,131.98051377788642
Underlying,Accidental,Opioids,Male,AUS,Allages,771,1998,9243143,8.341318532018816,7.762848175729845,8.951481551752074,83.41318532018816,77.62848175729845,89.51481551752074
Underlying,Accidental,Opioids,Male,AUS,15-64,830,1999,6305878,13.16232251876741,12.28198590754853,14.089094771459193,131.6232251876741,122.8198590754853,140.89094771459193
Underlying,Accidental,Opioids,Male,AUS,Allages,835,1999,9340109,8.939938495364453,8.343769891885236,9.567456515659046,89.39938495364453,83.43769891885236,95.67456515659046
Underlying,Accidental,Opioids,Male,AUS,15-64,733,2e3,6380886,11.487432936429204,10.670765752917921,12.350023315566522,114.87432936429204,106.70765752917922,123.50023315566523
Underlying,Accidental,Opioids,Male,AUS,Allages,739,2e3,9443465,7.825517434543358,7.271405535534061,8.410657776987433,78.25517434543359,72.7140553553406,84.10657776987433
Underlying,Accidental,Opioids,Male,AUS,15-64,301,2001,6461886,4.658082795023001,4.146664658683865,5.215158250997901,46.58082795023,41.46664658683865,52.151582509979015
Underlying,Accidental,Opioids,Male,AUS,Allages,308,2001,9561826,3.221142070562673,2.871412794977845,3.6017197845979507,32.21142070562673,28.71412794977845,36.01719784597951
Underlying,Accidental,Opioids,Male,AUS,15-64,287,2002,6547837,4.383126824934707,3.890646067627606,4.920685613601826,43.83126824934707,38.90646067627606,49.20685613601826
Underlying,Accidental,Opioids,Male,AUS,Allages,288,2002,9675483,2.9765955870110052,2.6427140586159323,3.340982451642156,29.76595587011005,26.427140586159325,33.40982451642156
Underlying,Accidental,Opioids,Male,AUS,15-64,270,2003,6632518,4.070852125844212,3.5997170943008387,4.586516650956317,40.70852125844212,35.997170943008385,45.86516650956317
Underlying,Accidental,Opioids,Male,AUS,Allages,271,2003,9787597,2.7688103627478737,2.448938642535522,3.118855806908381,27.68810362747874,24.48938642535522,31.18855806908381
Underlying,Accidental,Opioids,Male,AUS,15-64,285,2004,6712739,4.2456588882719855,3.767003188597698,4.768288161875502,42.456588882719856,37.670031885976975,47.682881618755026
Underlying,Accidental,Opioids,Male,AUS,Allages,290,2004,9895951,2.930491470703523,2.602882966995975,3.287923729948087,29.304914707035227,26.028829669959748,32.87923729948087
Underlying,Accidental,Opioids,Male,AUS,15-64,304,2005,6803166,4.468507750656092,3.980259265320234,5.000118897064999,44.685077506560916,39.80259265320234,50.00118897064999
Underlying,Accidental,Opioids,Male,AUS,Allages,309,2005,10019633,3.083945290211727,2.749638491093715,3.4476901447570283,30.83945290211727,27.496384910937152,34.476901447570285
Underlying,Accidental,Opioids,Male,AUS,15-64,234,2006,6905635,3.3885370425746513,2.968248530009018,3.8516564778939575,33.885370425746515,29.68248530009018,38.516564778939575
Underlying,Accidental,Opioids,Male,AUS,Allages,243,2006,10159424,2.3918678854234257,2.100562565215457,2.7122747505822016,23.91867885423426,21.00562565215457,27.122747505822016
Underlying,Accidental,Opioids,Male,AUS,15-64,269,2007,7039297,3.8214043248921024,3.3783427076365338,4.3064234618723365,38.21404324892102,33.783427076365335,43.06423461872336
Underlying,Accidental,Opioids,Male,AUS,Allages,275,2007,10353636,2.656071741366994,2.3513956008565695,2.989268018995287,26.560717413669938,23.513956008565696,29.89268018995287
Underlying,Accidental,Opioids,Male,AUS,15-64,388,2008,7194310,5.393150976257625,4.869805299427624,5.957413814923796,53.931509762576255,48.698052994276246,59.57413814923796
Underlying,Accidental,Opioids,Male,AUS,Allages,396,2008,10572045,3.7457275295366226,3.38584282434837,4.13345182722783,37.45727529536622,33.8584282434837,41.3345182722783
Underlying,Accidental,Opioids,Male,AUS,15-64,457,2009,7349704,6.217937484285081,5.660851312417377,6.815023208645623,62.17937484285081,56.608513124173776,68.15023208645623
Underlying,Accidental,Opioids,Male,AUS,Allages,466,2009,10800797,4.314496420958565,3.9316092333148878,4.724597943327987,43.14496420958565,39.31609233314888,47.24597943327987
Underlying,Accidental,Opioids,Male,AUS,15-64,491,2010,7446631,6.593585743673883,6.023191757944126,7.203436953947287,65.93585743673883,60.23191757944126,72.03436953947288
Underlying,Accidental,Opioids,Male,AUS,Allages,497,2010,10967831,4.531433790327368,4.14175119658007,4.947903559252371,45.31433790327368,41.4175119658007,49.47903559252371
Underlying,Accidental,Opioids,Male,AUS,15-64,482,2011,7526357,6.404160738056937,5.845122722135721,7.002243323523563,64.04160738056937,58.45122722135721,70.02243323523562
Underlying,Accidental,Opioids,Male,AUS,Allages,491,2011,11118234,4.41616897071963,4.0341376574419305,4.824627447831143,44.1616897071963,40.34137657441931,48.246274478311435
Underlying,Accidental,Opioids,Male,AUS,15-64,416,2012,7623065,5.4571225615943195,4.945252831425019,6.007585789618194,54.57122561594319,49.45252831425019,60.07585789618194
Underlying,Accidental,Opioids,Male,AUS,Allages,422,2012,11316375,3.7291093658525805,3.381758969520031,4.102454567149267,37.2910936585258,33.81758969520031,41.02454567149267
Underlying,Accidental,Opioids,Male,AUS,15-64,459,2013,7720602,5.945132257821346,5.4136221407648675,6.514719121859728,59.45132257821346,54.13622140764868,65.14719121859729
Underlying,Accidental,Opioids,Male,AUS,Allages,466,2013,11512700,4.047703840107013,3.6884929870803322,4.432446193551738,40.477038401070125,36.88492987080332,44.32446193551738
Underlying,Accidental,Opioids,Male,AUS,15-64,566,2014,7797841,7.25841934966358,6.6726832838309855,7.881797321949897,72.5841934966358,66.72683283830986,78.81797321949897
Underlying,Accidental,Opioids,Male,AUS,Allages,576,2014,11679392,4.931763571254394,4.5371802087744495,5.3514758014323816,49.31763571254394,45.3718020877445,53.51475801432382
Underlying,Accidental,Opioids,Male,AUS,15-64,623,2015,7870954,7.915177753548044,7.305763614684271,8.561859889182838,79.15177753548045,73.05763614684271,85.61859889182838
Underlying,Accidental,Opioids,Male,AUS,Allages,632,2015,11840827,5.3374650267249075,4.929395172358434,5.770305506320936,53.37465026724907,49.293951723584335,57.70305506320936
Underlying,Accidental,Opioids,Male,AUS,15-64,628,2016,7947437,7.90191856821262,7.295903684483437,8.544840395274207,79.0191856821262,72.95903684483437,85.44840395274207
Underlying,Accidental,Opioids,Male,AUS,Allages,643,2016,12011846,5.353048981813453,4.947234189851326,5.783279115420018,53.53048981813453,49.47234189851326,57.83279115420018
Underlying,Accidental,Opioids,Male,NSW,15-64,252,1997,2081657,12.10574076324774,10.65709904169197,13.696359068040719,121.05740763247739,106.5709904169197,136.96359068040718
Underlying,Accidental,Opioids,Male,NSW,Allages,254,1997,3099735,8.194248863209273,7.217422883127846,9.26641280387719,81.94248863209273,72.17422883127847,92.66412803877189
Underlying,Accidental,Opioids,Male,NSW,15-64,355,1998,2101580,16.89205264610436,15.180364684738983,18.743915491790666,168.9205264610436,151.8036468473898,187.43915491790665
Underlying,Accidental,Opioids,Male,NSW,Allages,357,1998,3128919,11.409691334291491,10.256692674606697,12.656835736327434,114.09691334291492,102.56692674606697,126.56835736327434
Underlying,Accidental,Opioids,Male,NSW,15-64,347,1999,2125748,16.323665834332196,14.651128702960714,18.134810536417035,163.23665834332195,146.51128702960713,181.34810536417035
Underlying,Accidental,Opioids,Male,NSW,Allages,348,1999,3163238,11.00138528937753,9.875750490636491,12.22016454514887,110.01385289377531,98.75750490636491,122.2016454514887
Underlying,Accidental,Opioids,Male,NSW,15-64,268,2e3,2152428,12.451055273393582,11.00484669461611,14.034486733739511,124.51055273393581,110.04846694616108,140.3448673373951
Underlying,Accidental,Opioids,Male,NSW,Allages,271,2e3,3199392,8.470359368279974,7.491806102804766,9.541220250325392,84.70359368279973,74.91806102804766,95.41220250325392
Underlying,Accidental,Opioids,Male,NSW,15-64,136,2001,2181768,6.233476703297509,5.229908175966809,7.373505100121505,62.33476703297509,52.29908175966809,73.73505100121504
Underlying,Accidental,Opioids,Male,NSW,Allages,140,2001,3241835,4.318541813509941,3.632836678497006,5.096048703252085,43.18541813509941,36.32836678497006,50.960487032520845
Underlying,Accidental,Opioids,Male,NSW,15-64,132,2002,2200442,5.998794787592674,5.019141980181298,7.113805247254207,59.987947875926736,50.191419801812984,71.13805247254207
Underlying,Accidental,Opioids,Male,NSW,Allages,132,2002,3265784,4.041908466695899,3.3818313817307257,4.793187744773856,40.419084666958994,33.818313817307256,47.93187744773856
Underlying,Accidental,Opioids,Male,NSW,15-64,101,2003,2214565,4.560715084000695,3.7147770015681107,5.541683610488894,45.60715084000695,37.147770015681104,55.416836104888944
Underlying,Accidental,Opioids,Male,NSW,Allages,102,2003,3283709,3.1062435800492674,2.532769925604981,3.770767780397691,31.062435800492672,25.32769925604981,37.707677803976914
Underlying,Accidental,Opioids,Male,NSW,15-64,116,2004,2224719,5.214141651147853,4.308546132345063,6.253864999997769,52.141416511478525,43.08546132345063,62.53864999997769
Underlying,Accidental,Opioids,Male,NSW,Allages,117,2004,3297397,3.548253364699489,2.934502204574357,4.252487796116866,35.482533646994895,29.345022045743573,42.52487796116866
Underlying,Accidental,Opioids,Male,NSW,15-64,107,2005,2238766,4.779418661887844,3.916849533860739,5.775438699972052,47.79418661887844,39.16849533860739,57.75438699972052
Underlying,Accidental,Opioids,Male,NSW,Allages,109,2005,3316494,3.2866032623607944,2.6986432636960167,3.964622160698119,32.86603262360794,26.986432636960167,39.64622160698119
Underlying,Accidental,Opioids,Male,NSW,15-64,94,2006,2255378,4.16781577190165,3.3680193687034636,5.100350989880482,41.678157719016504,33.68019368703464,51.00350989880482
Underlying,Accidental,Opioids,Male,NSW,Allages,99,2006,3339035,2.964928489818166,2.4097475361624308,3.609694195914663,29.649284898181662,24.09747536162431,36.096941959146626
Underlying,Accidental,Opioids,Male,NSW,15-64,91,2007,2287159,3.9787351906885355,3.2034293755078975,4.885005190049994,39.787351906885355,32.03429375507898,48.85005190049994
Underlying,Accidental,Opioids,Male,NSW,Allages,97,2007,3387138,2.8637746675807123,2.3223276091897906,3.4935622441745697,28.637746675807122,23.223276091897908,34.9356224417457
Underlying,Accidental,Opioids,Male,NSW,15-64,114,2008,2327760,4.8974121043406535,4.0397610624511495,5.88328911653678,48.974121043406534,40.39761062451149,58.8328911653678
Underlying,Accidental,Opioids,Male,NSW,Allages,117,2008,3445097,3.3961307910923844,2.808692691630126,4.0701729157270075,33.96130791092384,28.08692691630126,40.70172915727007
Underlying,Accidental,Opioids,Male,NSW,15-64,142,2009,2363835,6.007187472898912,5.059803910467552,7.080446647730795,60.07187472898912,50.598039104675514,70.80446647730794
Underlying,Accidental,Opioids,Male,NSW,Allages,144,2009,3502936,4.110837309045897,3.4668466937244284,4.839754795456813,41.108373090458976,34.66846693724428,48.39754795456813
Underlying,Accidental,Opioids,Male,NSW,15-64,120,2010,2386178,5.02896263396947,4.16950979828595,6.013406055290471,50.2896263396947,41.6950979828595,60.13406055290471
Underlying,Accidental,Opioids,Male,NSW,Allages,124,2010,3548107,3.494821323032254,2.906811557647799,4.166850495528226,34.94821323032254,29.06811557647799,41.66850495528226
Underlying,Accidental,Opioids,Male,NSW,15-64,130,2011,2401586,5.413089516677729,4.522622070254004,6.427604238447125,54.13089516677729,45.22622070254003,64.27604238447125
Underlying,Accidental,Opioids,Male,NSW,Allages,132,2011,3585109,3.681896422117152,3.080612281845293,4.3662593929162385,36.81896422117152,30.806122818452927,43.662593929162384
Underlying,Accidental,Opioids,Male,NSW,15-64,118,2012,2417909,4.880249835705149,4.039511778561224,5.844368175152064,48.80249835705149,40.395117785612236,58.443681751520636
Underlying,Accidental,Opioids,Male,NSW,Allages,120,2012,3627478,3.3080834673566595,2.742729949417852,3.9556565840512072,33.08083467356659,27.42729949417852,39.55656584051207
Underlying,Accidental,Opioids,Male,NSW,15-64,153,2013,2438576,6.274153440368477,5.319382090347686,7.350822128411757,62.74153440368477,53.19382090347686,73.50822128411757
Underlying,Accidental,Opioids,Male,NSW,Allages,156,2013,3675151,4.2447235501344025,3.6047640791482847,4.96554536576865,42.447235501344025,36.04764079148285,49.65545365768649
Underlying,Accidental,Opioids,Male,NSW,15-64,193,2014,2464882,7.829989427485779,6.764237712466719,9.015994266314106,78.29989427485779,67.64237712466719,90.15994266314107
Underlying,Accidental,Opioids,Male,NSW,Allages,201,2014,3726579,5.393686810342676,4.673767410380523,6.1931069578999685,53.93686810342676,46.73767410380523,61.93106957899968
Underlying,Accidental,Opioids,Male,NSW,15-64,205,2015,2492248,8.225505647913048,7.137989374227715,9.43187068504656,82.25505647913047,71.37989374227715,94.3187068504656
Underlying,Accidental,Opioids,Male,NSW,Allages,210,2015,3779438,5.556381663093825,4.830244652253185,6.360869316586204,55.56381663093825,48.30244652253185,63.608693165862036
Underlying,Accidental,Opioids,Male,NSW,15-64,187,2016,2520746,7.418438827236064,6.393236500413526,8.56127250203268,74.18438827236064,63.93236500413526,85.61272502032679
Underlying,Accidental,Opioids,Male,NSW,Allages,192,2016,3834414,5.007284033492471,4.324028154127438,5.767847010735066,50.07284033492471,43.240281541274385,57.67847010735066
Underlying,Accidental,Opioids,Male,VIC,15-64,165,1997,1522701,10.836007857090788,9.245670477826655,12.621373515940792,108.36007857090789,92.45670477826656,126.21373515940792
Underlying,Accidental,Opioids,Male,VIC,Allages,166,1997,2254670,7.362496507249397,6.285075104284812,8.571621134344557,73.62496507249398,62.85075104284812,85.71621134344556
Underlying,Accidental,Opioids,Male,VIC,15-64,219,1998,1534020,14.276215433957836,12.447923165332908,16.29745501227009,142.76215433957836,124.47923165332908,162.9745501227009
Underlying,Accidental,Opioids,Male,VIC,Allages,219,1998,2271763,9.640090097426537,8.405526057992839,11.004942829829766,96.40090097426537,84.05526057992839,110.04942829829766
Underlying,Accidental,Opioids,Male,VIC,15-64,284,1999,1548367,18.34190472930513,16.270510119687287,20.603947232536356,183.4190472930513,162.70510119687287,206.03947232536356
Underlying,Accidental,Opioids,Male,VIC,Allages,285,1999,2292656,12.430997061922941,11.029526111734215,13.96121961055649,124.3099706192294,110.29526111734215,139.61219610556492
Underlying,Accidental,Opioids,Male,VIC,15-64,250,2e3,1566291,15.961274118283256,14.043878491523659,18.06737739568423,159.61274118283256,140.4387849152366,180.6737739568423
Underlying,Accidental,Opioids,Male,VIC,Allages,250,2e3,2317083,10.789427914321585,9.493315727734865,12.213101821757633,107.89427914321585,94.93315727734866,122.13101821757633
Underlying,Accidental,Opioids,Male,VIC,15-64,58,2001,1587161,3.6543236634468714,2.774881213946442,4.724062411207023,36.54323663446871,27.74881213946442,47.24062411207023
Underlying,Accidental,Opioids,Male,VIC,Allages,60,2001,2345980,2.5575665606697418,1.9516927234697365,3.2920944162866816,25.575665606697417,19.516927234697366,32.92094416286682
Underlying,Accidental,Opioids,Male,VIC,15-64,75,2002,1608734,4.662051028945743,3.666997810657279,5.843921345058958,46.62051028945743,36.66997810657279,58.439213450589584
Underlying,Accidental,Opioids,Male,VIC,Allages,75,2002,2374296,3.158831080876184,2.484620306789856,3.959622120039826,31.58831080876184,24.846203067898557,39.59622120039826
Underlying,Accidental,Opioids,Male,VIC,15-64,103,2003,1632047,6.31109275651988,5.151316893519534,7.654035473757788,63.1109275651988,51.513168935195345,76.54035473757789
Underlying,Accidental,Opioids,Male,VIC,Allages,103,2003,2403965,4.284588169960877,3.497218670869948,5.196309277730739,42.84588169960877,34.97218670869948,51.963092777307395
Underlying,Accidental,Opioids,Male,VIC,15-64,96,2004,1653397,5.806228026299793,4.70306283265319,7.090399148533406,58.06228026299793,47.0306283265319,70.90399148533406
Underlying,Accidental,Opioids,Male,VIC,Allages,96,2004,2431958,3.9474365922437804,3.197435966542303,4.820496357662298,39.474365922437805,31.97435966542303,48.20496357662299
Underlying,Accidental,Opioids,Male,VIC,15-64,81,2005,1677943,4.827339188518323,3.833604716728979,5.999941861331454,48.27339188518323,38.33604716728979,59.99941861331454
Underlying,Accidental,Opioids,Male,VIC,Allages,83,2005,2464587,3.367704203584617,2.6823575702482336,4.17477555819648,33.67704203584617,26.823575702482337,41.747755581964796
Underlying,Accidental,Opioids,Male,VIC,15-64,63,2006,1706618,3.6915115157580662,2.836658731687,4.723046748089338,36.915115157580665,28.366587316869996,47.23046748089338
Underlying,Accidental,Opioids,Male,VIC,Allages,64,2006,2502687,2.5572514661242094,1.9693951016949822,3.265552933494936,25.572514661242096,19.69395101694982,32.655529334949364
Underlying,Accidental,Opioids,Male,VIC,15-64,74,2007,1741020,4.2503819600004595,3.3374651151241572,5.335965361517731,42.5038196000046,33.37465115124157,53.35965361517731
Underlying,Accidental,Opioids,Male,VIC,Allages,74,2007,2551093,2.9007174571840384,2.277687843890231,3.6415851612268155,29.007174571840384,22.77687843890231,36.415851612268156
Underlying,Accidental,Opioids,Male,VIC,15-64,131,2008,1779500,7.36161843214386,6.155033415210101,8.7355978022538,73.6161843214386,61.550334152101016,87.355978022538
Underlying,Accidental,Opioids,Male,VIC,Allages,131,2008,2603921,5.030874592585566,4.20630347939372,5.969841746009436,50.30874592585566,42.063034793937206,59.69841746009436
Underlying,Accidental,Opioids,Male,VIC,15-64,113,2009,1822988,6.198614582213377,5.108535734409217,7.452445627656753,61.98614582213377,51.085357344092166,74.52445627656753
Underlying,Accidental,Opioids,Male,VIC,Allages,113,2009,2663347,4.242781732909756,3.496652648490486,5.100994706987384,42.42781732909756,34.96652648490486,51.009947069873846
Underlying,Accidental,Opioids,Male,VIC,15-64,132,2010,1848895,7.139399479148357,5.973476491176674,8.466416884614077,71.39399479148356,59.734764911766746,84.66416884614077
Underlying,Accidental,Opioids,Male,VIC,Allages,132,2010,2705597,4.878775368245899,4.082030996173523,5.785605116312053,48.787753682458984,40.82030996173523,57.856051163120526
Underlying,Accidental,Opioids,Male,VIC,15-64,138,2011,1866828,7.392218243994626,6.210369213885255,8.733516525028854,73.92218243994625,62.10369213885255,87.33516525028854
Underlying,Accidental,Opioids,Male,VIC,Allages,138,2011,2740959,5.0347341933972745,4.229793710456444,5.948273282229528,50.34734193397274,42.29793710456444,59.48273282229528
Underlying,Accidental,Opioids,Male,VIC,15-64,93,2012,1895535,4.906266568541335,3.9599894316093383,6.010506710475296,49.06266568541335,39.59989431609338,60.10506710475296
Underlying,Accidental,Opioids,Male,VIC,Allages,93,2012,2797390,3.324527505996661,2.6833221564549836,4.072769916758403,33.24527505996661,26.833221564549838,40.72769916758403
Underlying,Accidental,Opioids,Male,VIC,15-64,124,2013,1928008,6.431508582951937,5.349396078943167,7.668241735063945,64.31508582951938,53.49396078943167,76.68241735063945
Underlying,Accidental,Opioids,Male,VIC,Allages,127,2013,2857596,4.444295134791623,3.7050086036687215,5.287868021974733,44.44295134791623,37.05008603668722,52.878680219747324
Underlying,Accidental,Opioids,Male,VIC,15-64,149,2014,1962736,7.591443780518623,6.42146237742553,8.912927389462636,75.91443780518622,64.2146237742553,89.12927389462637
Underlying,Accidental,Opioids,Male,VIC,Allages,151,2014,2919105,5.172818380976361,4.380665834092849,6.066819567094618,51.72818380976361,43.806658340928486,60.66819567094618
Underlying,Accidental,Opioids,Male,VIC,15-64,177,2015,1999199,8.853545845110967,7.597246799786313,10.258262244067513,88.53545845110966,75.97246799786313,102.58262244067512
Underlying,Accidental,Opioids,Male,VIC,Allages,177,2015,2983730,5.932172146943591,5.090409723696848,6.873379166371464,59.321721469435914,50.90409723696848,68.73379166371464
Underlying,Accidental,Opioids,Male,VIC,15-64,190,2016,2040250,9.31258424212719,8.035437914432302,10.735037831084776,93.1258424212719,80.35437914432302,107.35037831084776
Underlying,Accidental,Opioids,Male,VIC,Allages,195,2016,3056434,6.379983994419641,5.515895300641083,7.341040211843519,63.79983994419641,55.15895300641083,73.41040211843519
Underlying,Accidental,Opioids,Male,QLD,15-64,24,1997,1133213,2.117871926989895,1.3569609404575025,3.1512255614235647,21.178719269898952,13.569609404575026,31.51225561423565
Underlying,Accidental,Opioids,Male,QLD,Allages,24,1997,1678969,1.429448667604941,0.9158750270068521,2.126906316994228,14.29448667604941,9.15875027006852,21.26906316994228
Underlying,Accidental,Opioids,Male,QLD,15-64,54,1998,1149069,4.699456690590383,3.530379069235165,6.131769612838205,46.994566905903824,35.303790692351654,61.31769612838205
Underlying,Accidental,Opioids,Male,QLD,Allages,54,1998,1701284,3.1740732293961504,2.3844632328917346,4.1414757190771105,31.740732293961504,23.844632328917346,41.414757190771105
Underlying,Accidental,Opioids,Male,QLD,15-64,56,1999,1164308,4.809723887493687,3.633214341006417,6.245828358378599,48.09723887493688,36.33214341006417,62.45828358378599
Underlying,Accidental,Opioids,Male,QLD,Allages,57,1999,1724044,3.3061801206929755,2.504068691147663,4.283540663489243,33.06180120692976,25.040686911476627,42.83540663489242
Underlying,Accidental,Opioids,Male,QLD,15-64,100,2e3,1181145,8.466361031033447,6.888568980219716,10.297364565347547,84.66361031033446,68.88568980219716,102.97364565347547
Underlying,Accidental,Opioids,Male,QLD,Allages,101,2e3,1749554,5.772899836186823,4.702121300901649,7.014598328981179,57.72899836186823,47.02121300901649,70.14598328981178
Underlying,Accidental,Opioids,Male,QLD,15-64,47,2001,1198425,3.921814047604147,2.8816012719933637,5.215181263323252,39.21814047604147,28.81601271993364,52.151812633232524
